,price,sqft_living,grade,lat,long,price_sqft,price_sqft_transformed,min_dist_park,closest_distance_to_top_school,closest_distance_to_scientology
193,400000.0,0.3965603560912216,7,47.7606,-122.336,183.4862385321101,-0.6119957936995944,-0.7987276015448022,-1.0056824726695397,-1.0752030837008049
194,230000.0,-1.3100166880582473,7,47.7481,-122.3,216.9811320754717,-0.22273398131259953,2.234719484145132,-1.8580531373039204,-0.7935538382241849
195,256883.0,-0.22134370153416588,8,47.2779,-122.34700000000001,152.00177514792898,-1.1264626121214416,0.8772116753137306,2.3718498439303035,1.6541719893313798
196,423000.0,0.14097728394034753,7,47.5511,-122.31200000000001,214.72081218274113,-0.24683127040701314,-1.6443790761578352,-1.896483239675163,-0.9339975324693349
197,465000.0,0.3615106865148254,8,47.5488,-122.37200000000001,216.27906976744185,-0.23043759754541096,-0.38978416613226835,-0.6248835837117193,-0.755970297299237
198,440000.0,0.07031374338320635,7,47.5385,-121.911,230.36649214659687,-0.07935738864346537,-0.9809230920319191,0.4379570623060893,1.0447048986222636
199,385000.0,-0.7513327030392748,7,47.4058,-121.994,285.18518518518516,0.4877488351689829,0.55240276775972,0.39399129131123944,1.2042656683637514
200,210000.0,-1.817967704173568,6,47.5093,-122.184,244.1860465116279,0.06468515507664681,0.36946351610189176,0.5613125656526574,0.06330461359102134
201,297000.0,0.10431809702516492,8,47.3777,-122.165,153.09278350515464,-1.103122584313447,1.0245559852467825,0.8332714811540257,0.8487152627039144
202,470000.0,-1.4319708910352655,7,47.675,-122.39399999999999,465.34653465346537,1.7847443948730914,-0.5345189018395254,-0.5883620623331036,-1.1305265461021201
203,226500.0,-0.8409063506463136,7,47.3025,-122.37,174.23076923076923,-0.743878982512679,0.947559281872485,1.7186300844198812,1.291968160192479
204,274250.0,-1.6844636845245369,6,47.4787,-122.15799999999999,301.3736263736264,0.6444646960717242,-0.8986121709560587,0.5317056543848027,0.2941460761262717
205,840000.0,0.7282403553007382,9,47.5378,-122.219,338.7096774193548,0.9462081563571142,-0.46807078615951586,-0.23165976485817727,-0.29111812721710495
206,677900.0,0.6895289039903834,8,47.7073,-122.11399999999999,277.827868852459,0.4125068659358047,0.08729378847428186,-0.22698228704563989,0.2471281627925063
207,425000.0,-1.4319708910352655,7,47.5733,-122.381,420.7920792079208,1.5331360366515199,-0.8092074317636565,-0.3934617870114646,-1.2936614432228584
208,180250.0,-1.7164151476324772,6,47.4604,-122.339,200.27777777777777,-0.40965043154872127,-1.2172433779713088,1.0225848715596302,0.13986743501113116
209,464000.0,0.5307448590321737,7,47.7067,-122.34299999999999,201.7391304347826,-0.392387681331431,0.4788553838121021,-0.3394245615715205,-0.544975107436227
210,320000.0,-0.4266014112294765,8,47.354,-122.04700000000001,206.4516129032258,-0.3389197284748388,1.3127924627520446,0.1861458344929166,1.4443577671749064
211,625504.0,-0.8957798188835894,8,47.6647,-122.28399999999999,492.52283464566926,1.9078213338130023,-0.08270524071358205,-0.6569784179508577,-1.1132430397352748
212,592500.0,0.46540473826743767,9,47.6143,-122.01700000000001,264.50892857142856,0.27376867052627885,0.7688857463053128,-0.5184993648077979,0.5122019322858757
213,465000.0,0.9756579650013506,9,47.3185,-122.275,171.33382461311717,-0.7938586828323508,0.32760585666818426,1.8286441383230483,1.1032591592048968
214,477000.0,-0.18165197670757263,8,47.5458,-122.26799999999999,277.3255813953488,0.4076670988042658,-1.0395882227875362,-0.9108355316231872,-0.627894538333171
215,280000.0,-1.8517337570813284,6,47.4889,-122.29899999999999,329.4117647058824,0.8758634240278556,-0.2505549162762368,0.6000373715209786,-0.08618583406347718
217,445838.0,0.47802468927861064,8,47.5133,-122.37899999999999,198.15022222222223,-0.4331435243691291,-0.6314162924751296,-0.062024300064127534,-0.28099261602273456
218,1070000.0,2.111826096989625,8,47.5884,-122.291,274.35897435897436,0.37769187319552233,0.8302923353925272,-0.4654512700065021,-1.5704281373113578
219,467000.0,-0.8039576712814882,8,47.7145,-122.367,353.7878787878788,1.062633783484846,-0.6794689995464517,-0.42604985904375825,-0.4429973817129215
220,686000.0,1.0208884174832789,10,47.5836,-122.02600000000001,248.55072463768116,0.11687105262448204,-1.1243542669406152,-0.8920651205848806,0.48511623631560585
221,279950.0,-0.14097728394034725,7,47.398,-122.29899999999999,159.97142857142856,-0.978278687246813,0.7135005257368391,1.3439151929921156,0.5858063586755119
222,527000.0,0.5642667997585257,8,47.7663,-122.215,226.1802575107296,-0.12316152594982546,-1.383787201648317,0.7990369223229451,-0.5468037427598
223,325000.0,0.4417658421101638,8,47.3758,-122.21700000000001,146.3963963963964,-1.2391998467542007,0.4149524790426008,1.2009239782613745,0.8016541227966905
224,328000.0,0.20209834734161103,7,47.3828,-122.023,162.37623762376236,-0.9391564254172426,-1.9809539321867486,0.22108075167153166,1.238280231560056
225,390000.0,-0.9358520864464077,7,47.5123,-122.37299999999999,312.0,0.7290045097838583,-0.6921599231971617,-0.20594256678777437,-0.2836215494519128
226,479950.0,-0.48648036042064535,8,47.7076,-122.01299999999999,317.8476821192053,0.779586734313329,0.5725719919915746,0.46200968099974027,0.6774462848589271
227,264950.0,-0.18165197670757263,7,47.2922,-122.37100000000001,154.0406976744186,-1.0870145720109354,-0.2524729502555938,1.8775153692005644,1.4714606126000818
228,235000.0,-0.6195781807120453,7,47.4075,-122.214,164.33566433566435,-0.906581422708064,1.037148288343116,1.1890689949165636,0.6141585250805944
229,516500.0,-0.5336357146904794,7,47.6794,-122.03399999999999,348.9864864864865,1.0280836526812216,0.2230612691879485,0.11203583995389005,0.5017863610108176
230,655000.0,-0.583495835720468,7,47.4497,-122.375,451.7241379310345,1.7063898454924622,-0.03475390484828346,0.9484761185707293,0.22622544347846588
231,500000.0,0.5077743334745831,7,47.5218,-122.164,219.2982456140351,-0.1987968306881264,0.11552874604053262,-0.11369487770607374,0.07179239702983854
232,315000.0,1.1946284406765848,8,47.3103,-122.339,107.14285714285714,-2.252799316259219,-0.48308575362517503,1.8025670931698938,1.1666374945799438
233,213000.0,-1.4678604169994043,6,47.5687,-121.899,213.0,-0.26443407554102544,0.9145537465160178,-2.0330198716756516,1.0554276510233085
234,475000.0,0.7282403553007382,7,47.5575,-122.303,191.53225806451613,-0.5092058526537965,0.2792756808427676,-0.679910099781516,-1.0592199940601892
235,1030000.0,1.9858764248174532,10,47.6489,-122.18299999999999,273.93617021276594,0.3725361262388474,1.396242560261925,0.17857578891080547,-0.3218006167398504
236,416000.0,0.4417658421101638,7,47.3459,-121.95,187.38738738738738,-0.5627016095625673,1.1217853090957617,0.7779226643404574,1.946474688392664
237,410000.0,0.14097728394034753,7,47.6136,-122.303,208.12182741116752,-0.31952709967796256,-1.248586441282688,-0.9856104168669156,-2.3253504832852925
238,800000.0,2.0431151448021514,10,47.7641,-122.023,208.87728459530027,-0.30943978892006146,0.2992913868645075,0.8313479631959289,0.47014544210930515
239,472000.0,2.5437056030604097,9,47.3376,-122.324,107.02947845804988,-2.256179187002744,1.2661427773911678,1.5309013240341363,0.9307470796064097
240,225000.0,-0.6195781807120453,7,47.3173,-122.319,157.34265734265733,-1.022178749368757,-0.21874520707030012,1.8593699079380153,1.093754618249172
241,210000.0,-1.9105995981591772,6,47.5308,-122.376,253.0120481927711,0.16049422698835356,-1.5791397316786526,-0.9854931609028774,-0.4716775539530373
242,455000.0,-0.6195781807120453,7,47.6727,-122.29899999999999,318.1818181818182,0.7826243602797097,0.17434569801911645,-0.408750653129385,-1.0392500576695491
243,225000.0,-0.8409063506463136,6,47.3221,-122.21600000000001,173.07692307692307,-0.7647096737863871,0.04525001251235865,1.336320747168233,1.1400192118552837
244,480000.0,-1.3781137589543457,7,47.6779,-122.353,466.0194174757282,1.7884823135997885,-0.10688390581411018,-0.0494562848700137,-1.1642336745349096
245,363000.0,1.004131331324487,9,47.3076,-122.395,132.4817518248175,-1.5727124148508005,0.7478040996863533,1.485433883139436,1.243689363085914
247,181000.0,-2.307606709113699,6,47.5218,-122.35700000000001,251.38888888888889,0.144913004926324,-1.951154661839557,-0.07089524212411266,-0.4029513699471789
248,250000.0,0.19058741753346198,7,47.2785,-122.213,124.37810945273633,-1.7743906921676407,0.2833258649597836,1.773764279834363,1.7483558300494852
249,481000.0,-0.4101694062052078,6,47.6846,-122.345,308.3333333333333,0.7000596756222471,-0.7394267814950202,-0.44809458202581415,-0.9775383161540991
250,260000.0,-0.05774223145986299,7,47.3656,-122.27799999999999,143.646408839779,-1.3058946056824956,1.4670671005217901,1.5198422893178687,0.8073371700559538
251,455000.0,1.6067550689692431,9,47.4369,-122.111,135.41666666666666,-1.5005435096798025,1.0131271472438141,0.667634245329526,0.6719541927754461
252,415000.0,-0.48648036042064535,8,47.4616,-121.711,274.8344370860927,0.3827297433197218,0.09592209464297963,-0.13717197236224318,2.3004709142848614
253,349500.0,-0.670557440622858,7,47.5405,-122.27,249.64285714285714,0.12729279294580897,0.6251132332127578,-0.3806123198038556,-0.5653619642506634
254,245000.0,-0.1663673486153113,7,47.3507,-122.178,141.6184971098266,-1.354450577861362,0.9466766691038158,1.0686301697457543,0.976189597968579
255,592500.0,-0.634851110209644,7,47.6979,-122.32,417.2535211267606,1.5111540628983837,-1.109914706486585,-1.7418886968225213,-0.6232422707886324
256,385000.0,0.5969353414048746,7,47.5278,-122.345,163.135593220339,-0.9258818925892,-0.13590895098835687,-1.0363207437406454,-0.501542345109918
257,315000.0,-0.38032564176363115,7,47.4756,-122.147,199.36708860759492,-0.4201142157675625,0.6632938211876668,0.4104549757716003,0.34106576686232404
258,255000.0,-0.9795114633875127,7,47.4437,-121.772,207.3170731707317,-0.32858751133301584,0.8802686562105543,0.705899625133585,2.1374843960334946
259,693000.0,0.708751856519529,8,47.7048,-122.109,281.7073170731707,0.45094134330034463,1.134352305982686,-0.7954868230111168,0.25720963412358083
260,780000.0,-0.2652838681602035,8,47.6362,-122.302,469.87951807228916,1.8086026303497968,0.026347102991279632,-1.0340096788340525,-1.80601534693673
261,237000.0,-0.8957798188835894,7,47.4207,-122.29,186.61417322834646,-0.5720310753789157,-1.069049452360639,1.214773342654244,0.42147557272695696
262,525000.0,0.3005420014373436,10,47.6154,-122.04700000000001,250.0,0.1321130235613776,2.9075404463415477,0.1942552623161345,0.36766874117121856
263,425000.0,-2.1079532317500678,5,47.5964,-122.29899999999999,551.9480519480519,2.182485757100239,-0.5438017106112824,-1.1354220479121024,-1.8204665325159948
264,369900.0,-2.1440106677777533,5,47.4683,-122.43799999999999,486.7105263157895,1.8863508602649022,-0.8282151659940834,0.7452386186579822,0.18989845460384175
265,290000.0,-0.20722283341214087,7,47.4045,-122.171,170.58823529411765,-0.8050304387118936,0.1108694473629429,0.8986499563349829,0.7130413011208695
266,285000.0,-1.1946284406765848,7,47.5544,-122.35799999999999,254.46428571428572,0.17606297970285348,-2.4737309895666195,-0.8661102289766021,-0.9555472851718245
267,415000.0,-1.2838364149068977,7,47.6802,-122.29,387.85046728971963,1.3068962403491384,0.11425615702461024,-0.3926139280145237,-0.8145845696435307
268,272500.0,0.26138737267788775,8,47.2988,-122.37100000000001,131.6425120772947,-1.5933859649749995,-1.4143073037661247,1.775354224948844,1.3544618277944613
271,436000.0,-1.3557611526861928,7,47.7107,-122.352,419.2307692307692,1.522919253124648,-0.40138835845305454,-0.6524415009541296,-0.4956702331323685
272,210000.0,-0.20722283341214087,7,47.3271,-122.323,123.52941176470588,-1.7963704209271438,-1.403866954966255,1.6969089788046836,1.0164471435726312
273,236000.0,-0.8409063506463136,7,47.5053,-122.255,181.53846153846155,-0.6383048879977806,-1.052769897807713,-0.5636836655013536,-0.16002128562248075
274,331000.0,-1.2668604147849325,7,47.6601,-122.4,306.48148148148147,0.6865375216125753,-1.5030771608142208,-0.39238240341278036,-1.3897593595352047
275,365000.0,0.9158229586140465,8,47.4145,-122.166,137.5800980022616,-1.4418144832483915,0.093969722969638,0.9090727204101633,0.657778055340704
276,450000.0,0.5192253494916858,8,47.4672,-122.165,196.5065502183406,-0.4533382296604748,0.2761282265639163,0.6661946866185684,0.33470976925376056
277,770000.0,2.03310375181142,9,47.7618,-122.26100000000001,201.57068062827224,-0.39398046738175085,0.7936115731188783,0.43003563327417454,-0.8777827817263691
278,455000.0,0.43210422284237443,8,47.3828,-122.071,205.88235294117646,-0.34415365894707195,-0.9082596218168678,0.2830215528720222,1.0310374627919243
279,405000.0,0.6287243565705408,6,47.5362,-122.26799999999999,169.4560669456067,-0.8214796395650582,-0.7476047282436558,-0.45243223578262004,-0.4958600782121332
280,304900.0,0.858909603950358,7,47.3954,-122.206,117.26923076923077,-1.9519609094527357,-0.46278221424681765,1.1177881774453615,0.7053364799007407
281,170000.0,-1.817967704173568,6,47.5048,-122.272,197.67441860465115,-0.4399879750172535,0.4437548514156408,-0.02657693370300995,-0.198966491370943
283,780000.0,1.7444475421409682,9,47.6811,-122.025,222.85714285714286,-0.15833588706433394,0.3634883354298498,-0.010700748400399222,0.5522214623212205
284,330000.0,0.6642872083307605,8,47.7486,-122.23,136.36363636363637,-1.47526936144686,-1.109922849138989,0.6001420276109044,-0.47409797001610193
285,370000.0,0.9835733673308725,9,47.3846,-122.169,136.02941176470588,-1.4851232936276606,-0.8158566141700412,0.8515695382381429,0.816626759772641
286,467000.0,0.7496700441538358,7,47.7564,-122.14399999999999,186.8,-0.5700360106356444,0.6507838515953733,0.5987049574078567,-0.05577081504805566
287,405000.0,-0.24972140621486752,7,47.7198,-122.193,242.51497005988023,0.04578272874264064,-0.6189981647075689,-0.844495224089233,-0.0808355842592953
288,675000.0,1.1570614694975132,8,47.5461,-122.15100000000001,232.75862068965517,-0.05146002009662893,1.9130847585114932,0.2375324972353222,0.013791495664361683
289,500000.0,-0.2966067370967752,7,47.5712,-122.14299999999999,304.8780487804878,0.6724276806060195,-0.9881077408795236,-1.6156786182388994,-0.04007190414836914
290,389999.0,0.043924024540264145,7,47.4281,-122.34299999999999,206.34867724867726,-0.33995760551344334,-0.11580231648621989,1.1216354303067435,0.3560422357911754
291,630000.0,1.202346703289829,8,47.7128,-122.223,213.5593220338983,-0.2590101915467967,1.2725793850847271,-0.11733778024578106,-0.15763153828377344
292,360000.0,0.3722459868401697,9,47.3341,-122.255,166.66666666666666,-0.8643650473631331,1.9103598253373615,1.461937385062184,0.9925880124324201
293,580000.0,1.5336120376100353,8,47.5399,-122.181,176.82926829268294,-0.7048367573853284,0.19872954052841119,0.042761939283556094,-0.12143820175104747
294,550000.0,0.14097728394034753,8,47.5717,-122.375,279.18781725888323,0.4276561399833801,0.9666091079730352,-0.07118637261335779,-1.2785984998272417
295,879000.0,1.6067550689692431,10,47.5951,-122.01700000000001,261.60714285714283,0.24695538459342875,-0.5516597562231527,0.034768342163093734,0.520059453235906
296,265000.0,-0.8039576712814882,7,47.3536,-122.14399999999999,200.75757575757575,-0.4037599272332119,0.7480019743690659,0.8518368112247959,1.0273303497556578
297,446500.0,0.9108728690353499,8,47.5084,-122.154,168.49056603773585,-0.8384799427098834,0.22032148980609537,0.20588137459326167,0.1616494031285878
298,404000.0,0.21363611883116285,7,47.5586,-122.311,199.01477832512316,-0.42376503905330126,-1.991283525787354,-1.9914717142377087,-1.117187350632086
299,267500.0,-0.3655314769729695,7,47.4427,-122.274,168.23899371069183,-0.8415901063596481,0.7675091782300708,0.9915663818312896,0.2807877580167165
301,335000.0,0.6895289039903834,8,47.3494,-122.301,137.29508196721312,-1.4473472962435991,1.4903468641619122,1.6365417339865893,0.8703038808481162
302,576000.0,0.10431809702516492,7,47.6933,-122.39299999999999,296.9072164948454,0.6028938868719707,-0.26279390427111776,-1.0778514119994451,-0.7282819242829035
303,208633.0,0.22648937660749174,8,47.3537,-122.0,102.27107843137254,-2.4221054149887364,-0.027693528024640895,0.3409239793515561,1.7169728260945143
304,315000.0,0.4211114873556373,7,47.476000000000006,-122.337,143.1818181818182,-1.3182326578960981,-0.9825450174721422,0.8301757314498984,0.026134818957720605
305,725000.0,0.08163755681937157,8,47.6239,-122.29799999999999,377.6041666666667,1.2312798427797058,-0.3783686365211567,-0.06896341043305573,-2.0133165904298806
306,550000.0,-0.07282931620005585,8,47.7776,-122.384,305.55555555555554,0.6795891791460429,0.8358877671445707,0.18065856447054068,-1.0244008759667174
307,610750.0,0.3965603560912216,8,47.6459,-122.05799999999999,280.1605504587156,0.436975819731171,-1.3112983045187323,0.03259525941815047,0.3356867667340213
308,550700.0,-1.4319708910352655,6,47.6692,-122.29700000000001,545.2475247524752,2.1515708166511676,,-0.8197037225367454,-1.106470719080073
309,665000.0,1.5756125802060135,8,47.5376,-122.18,200.3012048192771,-0.4094916044047615,-0.7850927423185077,0.19607006732806656,-0.10195400467261939
310,834000.0,0.6089726877092596,8,47.601000000000006,-122.294,351.8987341772152,1.0482603613327999,1.5732557660484119,-1.4051883353654873,-1.8262167024596518
