,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
32,starbucks-bellevue-24,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.55864167, 'longitude': -122.11444833}",(425) 649-2062,28038.665438112035,NlL7CrdY4BA0dfnFH6Qwkw,https://s3-media1.fl.yelpcdn.com/bphoto/n8srEiYr7Q70l_Ibi0oZHg/o.jpg,False,"{'address1': '4851 Lakemont Blvd SE', 'address2': 'Ste D', 'address3': None, 'city': 'Bellevue', 'zip_code': '98006', 'country': 'US', 'state': 'WA', 'display_address': ['4851 Lakemont Blvd SE', 'Ste D', 'Bellevue, WA 98006']}",Starbucks,+14256492062,$$,2.5,42,['delivery'],https://www.yelp.com/biz/starbucks-bellevue-24?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
33,starbucks-kent-34,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.387531, 'longitude': -122.163346}",(253) 630-3560,28139.52251426173,8feWL0EjuHKGs0wGczATrQ,https://s3-media4.fl.yelpcdn.com/bphoto/R9PIS969uqxX1zTLGG5Cjg/o.jpg,False,"{'address1': '13304 SE 240th St', 'address2': None, 'address3': '', 'city': 'Kent', 'zip_code': '98042', 'country': 'US', 'state': 'WA', 'display_address': ['13304 SE 240th St', 'Kent, WA 98042']}",Starbucks,+12536303560,,3.5,3,['delivery'],https://www.yelp.com/biz/starbucks-kent-34?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
34,starbucks-renton-25,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.490005, 'longitude': -122.161427}",(425) 873-2091,28416.186524016906,6UqJx3l2YdAMUOxgFuMT6w,https://s3-media3.fl.yelpcdn.com/bphoto/Snqopfg1fjgO50CsBKN6wQ/o.jpg,False,"{'address1': '4300 NE 4th', 'address2': '', 'address3': 'Safeway', 'city': 'Renton', 'zip_code': '98059', 'country': 'US', 'state': 'WA', 'display_address': ['4300 NE 4th', 'Safeway', 'Renton, WA 98059']}",Starbucks,+14258732091,$$,3.0,3,['delivery'],https://www.yelp.com/biz/starbucks-renton-25?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
35,starbucks-renton-28,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.488955, 'longitude': -122.163245}",(425) 757-4783,28521.59693828623,LSk5uay8-_B8Zt_dZdJBYg,https://s3-media3.fl.yelpcdn.com/bphoto/H6NPRHPgLTUV9V4LQeBdbQ/o.jpg,False,"{'address1': '4112 NE 4th St', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98059', 'country': 'US', 'state': 'WA', 'display_address': ['4112 NE 4th St', 'Renton, WA 98059']}",Starbucks,+14257574783,$$,3.5,26,['delivery'],https://www.yelp.com/biz/starbucks-renton-28?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
36,starbucks-renton-9,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.5051464, 'longitude': -122.156968}",(425) 917-9821,28541.403009550315,MiP3tmCNSRpuxd9vMdlgxA,https://s3-media2.fl.yelpcdn.com/bphoto/BbvsTt962x-fSnvzdDg7ow/o.jpg,False,"{'address1': '4637 NE Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98059', 'country': 'US', 'state': 'WA', 'display_address': ['4637 NE Sunset Blvd', 'Renton, WA 98059']}",Starbucks,+14259179821,$,2.5,67,['delivery'],https://www.yelp.com/biz/starbucks-renton-9?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
37,starbucks-kent-10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.35774, 'longitude': -122.165972}",(253) 638-1283,29063.71947676332,5zmAimoX7nvUCsfuKgPGEQ,https://s3-media1.fl.yelpcdn.com/bphoto/5Y7xG9W70VtL8GNIJn95Rg/o.jpg,False,"{'address1': '13121 Kent Kangley Rd', 'address2': 'Ste 101', 'address3': None, 'city': 'Kent', 'zip_code': '98030', 'country': 'US', 'state': 'WA', 'display_address': ['13121 Kent Kangley Rd', 'Ste 101', 'Kent, WA 98030']}",Starbucks,+12536381283,$,2.5,57,['delivery'],https://www.yelp.com/biz/starbucks-kent-10?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
38,starbucks-enumclaw-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.198163, 'longitude': -121.97996}",(360) 825-5023,29216.712357842225,IG8K9ljsPJSoyao0Kk81aQ,https://s3-media4.fl.yelpcdn.com/bphoto/oSqmkkqDYSAWr7CWneDqww/o.jpg,False,"{'address1': '152 Roosevelt Ave E', 'address2': '', 'address3': 'Safeway', 'city': 'Enumclaw', 'zip_code': '98022', 'country': 'US', 'state': 'WA', 'display_address': ['152 Roosevelt Ave E', 'Safeway', 'Enumclaw, WA 98022']}",Starbucks,+13608255023,$$,3.5,2,[],https://www.yelp.com/biz/starbucks-enumclaw-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
39,starbucks-enumclaw,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.199991, 'longitude': -121.9879}",(360) 825-1748,29331.292818519873,IEnPnT1eXOv5uGkyFHBriQ,https://s3-media1.fl.yelpcdn.com/bphoto/T4y38uv5f52a0B4EteGArQ/o.jpg,False,"{'address1': '1343 Garrett St', 'address2': 'A', 'address3': '', 'city': 'Enumclaw', 'zip_code': '98022', 'country': 'US', 'state': 'WA', 'display_address': ['1343 Garrett St', 'A', 'Enumclaw, WA 98022']}",Starbucks,+13608251748,$$,4.0,12,[],https://www.yelp.com/biz/starbucks-enumclaw?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
40,starbucks-redmond-26,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.645419, 'longitude': -122.026653}",(425) 836-8112,29728.63008489506,9qkSGXSVdSnT9wM2bVQcnQ,https://s3-media3.fl.yelpcdn.com/bphoto/_CpLrfZn_lSpvk2_QJZZ0A/o.jpg,False,"{'address1': '3925 236th Ave NE', 'address2': None, 'address3': 'Albertsons', 'city': 'Redmond', 'zip_code': '98053', 'country': 'US', 'state': 'WA', 'display_address': ['3925 236th Ave NE', 'Albertsons', 'Redmond, WA 98053']}",Starbucks,+14258368112,,5.0,1,['delivery'],https://www.yelp.com/biz/starbucks-redmond-26?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
41,starbucks-kent-14,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.415337, 'longitude': -122.195891}",(253) 854-2814,30240.382837400626,ssI17pECBpCrx_cXosohrQ,https://s3-media1.fl.yelpcdn.com/bphoto/MqDQWOlSKpqm4xjNZjzumA/o.jpg,False,"{'address1': '20830 108th Ave SE', 'address2': '', 'address3': 'Safeway', 'city': 'Kent', 'zip_code': '98031', 'country': 'US', 'state': 'WA', 'display_address': ['20830 108th Ave SE', 'Safeway', 'Kent, WA 98031']}",Starbucks,+12538542814,$$,2.5,2,['delivery'],https://www.yelp.com/biz/starbucks-kent-14?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
42,starbucks-kent-29,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.3673084459526, 'longitude': -122.186227323908}",(253) 852-0193,30273.039632275355,4kiUxOXd_mmdC_K3HrQgdw,https://s3-media2.fl.yelpcdn.com/bphoto/ukLSHw5dBCojoGusWEYGcA/o.jpg,False,"{'address1': '26116 116th Ave SE', 'address2': '', 'address3': None, 'city': 'Kent', 'zip_code': '98030', 'country': 'US', 'state': 'WA', 'display_address': ['26116 116th Ave SE', 'Kent, WA 98030']}",Starbucks,+12538520193,$$,3.5,10,['delivery'],https://www.yelp.com/biz/starbucks-kent-29?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
43,starbucks-renton-14,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.442207, 'longitude': -122.197483}",(425) 235-7948,30351.404918072167,MBtRkWBpLHC_lkoqdbsVww,https://s3-media1.fl.yelpcdn.com/bphoto/8bWl4wXQ756nwLeQ9aQ1DQ/o.jpg,False,"{'address1': '17901 108th Ave SE', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98055', 'country': 'US', 'state': 'WA', 'display_address': ['17901 108th Ave SE', 'Renton, WA 98055']}",Starbucks,+14252357948,$$,2.5,63,['delivery'],https://www.yelp.com/biz/starbucks-renton-14?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
44,starbucks-kent-19,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.416081, 'longitude': -122.198122}",(253) 859-5317,30403.83151173337,KBG82tV8QZhBJ87Jzbj05Q,https://s3-media1.fl.yelpcdn.com/bphoto/zbFz8sf1gulZ-CMOqaSL8g/o.jpg,False,"{'address1': '10700 SE 208th St', 'address2': '', 'address3': '', 'city': 'Kent', 'zip_code': '98031', 'country': 'US', 'state': 'WA', 'display_address': ['10700 SE 208th St', 'Kent, WA 98031']}",Starbucks,+12538595317,$$,4.0,19,['delivery'],https://www.yelp.com/biz/starbucks-kent-19?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
45,starbucks-newcastle-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.538987, 'longitude': -122.164923}",(425) 747-9599,30414.889987184888,eDj2sNEVtv9WXzUBjgb28A,https://s3-media4.fl.yelpcdn.com/bphoto/aid_x2JLy92qzp7iidCilw/o.jpg,False,"{'address1': '6940 Coal Creek Pkwy SE', 'address2': '', 'address3': 'QFC', 'city': 'Newcastle', 'zip_code': '98059', 'country': 'US', 'state': 'WA', 'display_address': ['6940 Coal Creek Pkwy SE', 'QFC', 'Newcastle, WA 98059']}",Starbucks,+14257479599,$,3.0,25,['delivery'],https://www.yelp.com/biz/starbucks-newcastle-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
46,starbucks-renton-32,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.443096, 'longitude': -122.19885}",(425) 235-5350,30458.823555392002,wDiMsROmY2I6klo2qQITOg,https://s3-media1.fl.yelpcdn.com/bphoto/22AqlADZlmp90za9-OR37g/o.jpg,False,"{'address1': '17801 108th Ave SE', 'address2': None, 'address3': 'Fred Meyer', 'city': 'Renton', 'zip_code': '98055', 'country': 'US', 'state': 'WA', 'display_address': ['17801 108th Ave SE', 'Fred Meyer', 'Renton, WA 98055']}",Starbucks,+14252355350,,1.0,1,['delivery'],https://www.yelp.com/biz/starbucks-renton-32?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
47,starbucks-newcastle-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.538182, 'longitude': -122.166417}",(425) 603-9727,30482.07375574748,mehI-4_5vS6uKHb-ISzqQA,https://s3-media2.fl.yelpcdn.com/bphoto/DBz8LdCmACdouOtGDgzbeQ/o.jpg,False,"{'address1': '6977 Coal Creek Pkwy SE', 'address2': '', 'address3': '', 'city': 'Newcastle', 'zip_code': '98059', 'country': 'US', 'state': 'WA', 'display_address': ['6977 Coal Creek Pkwy SE', 'Newcastle, WA 98059']}",Starbucks,+14256039727,,3.5,10,['delivery'],https://www.yelp.com/biz/starbucks-newcastle-3?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
48,starbucks-bellevue-59,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.57656718, 'longitude': -122.1374253}",(425) 628-0051,30555.132689227205,vRfNApQhSrv7ZxPJ1y37RA,https://s3-media2.fl.yelpcdn.com/bphoto/4gdDd31D1zgzKczhyghlkA/o.jpg,False,"{'address1': '15100 SE 38th St', 'address2': None, 'address3': 'Safeway', 'city': 'Bellevue', 'zip_code': '98006', 'country': 'US', 'state': 'WA', 'display_address': ['15100 SE 38th St', 'Safeway', 'Bellevue, WA 98006']}",Starbucks,+14256280051,,2.0,3,['delivery'],https://www.yelp.com/biz/starbucks-bellevue-59?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
49,starbucks-newcastle-8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.5441107924972, 'longitude': -122.163886126147}",(425) 757-1670,30576.741182668477,PA-mAku2D4GjkTlfryDI9g,https://s3-media4.fl.yelpcdn.com/bphoto/EarsRf2uJDr_SMIKHVz03A/o.jpg,False,"{'address1': '13120 Newcastle Commons Dr', 'address2': '', 'address3': None, 'city': 'Newcastle', 'zip_code': '98059', 'country': 'US', 'state': 'WA', 'display_address': ['13120 Newcastle Commons Dr', 'Newcastle, WA 98059']}",Starbucks,+14257571670,,3.0,23,['delivery'],https://www.yelp.com/biz/starbucks-newcastle-8?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
0,starbucks-newcastle-9,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.539503, 'longitude': -122.167388}",(425) 641-0902,30607.427380963807,6u42i4mS0oxOT3TqO24evg,https://s3-media3.fl.yelpcdn.com/bphoto/60Pigzq5-280Vny857H78g/o.jpg,False,"{'address1': '6911 Coal Creek Pkwy SE', 'address2': None, 'address3': 'Safeway', 'city': 'Newcastle', 'zip_code': '98059', 'country': 'US', 'state': 'WA', 'display_address': ['6911 Coal Creek Pkwy SE', 'Safeway', 'Newcastle, WA 98059']}",Starbucks,+14256410902,,5.0,1,['delivery'],https://www.yelp.com/biz/starbucks-newcastle-9?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
1,starbucks-bellevue-8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.581863, 'longitude': -122.134899}",(425) 641-2806,30716.42086091186,W66XP_Ry6vHyQTAzDTqjOg,https://s3-media4.fl.yelpcdn.com/bphoto/hr39A9XmQ4I2YUXORJQb5g/o.jpg,False,"{'address1': '3181 156th Ave SE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['3181 156th Ave SE', 'Bellevue, WA 98007']}",Starbucks,+14256412806,$$,3.0,82,['delivery'],https://www.yelp.com/biz/starbucks-bellevue-8?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
2,starbucks-kent-17,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.387208, 'longitude': -122.204448}",(253) 854-0344,31200.559438777993,tdZObrjsaA9pgvVWnzut1w,https://s3-media3.fl.yelpcdn.com/bphoto/uK2V9C_VMLVT2XhB5tp4kQ/o.jpg,False,"{'address1': '23930 102nd Ave SE', 'address2': '', 'address3': '', 'city': 'Kent', 'zip_code': '98031', 'country': 'US', 'state': 'WA', 'display_address': ['23930 102nd Ave SE', 'Kent, WA 98031']}",Starbucks,+12538540344,$$,2.5,13,['delivery'],https://www.yelp.com/biz/starbucks-kent-17?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
3,starbucks-kent-35,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.3863246, 'longitude': -122.2054997}",(253) 859-5500,31293.77823605684,ij6VSuIHF2ChhtT1RsPTBA,https://s3-media2.fl.yelpcdn.com/bphoto/FonLgHGpDSWlWsBPVGcgHg/o.jpg,False,"{'address1': '10201 SE 240th St', 'address2': None, 'address3': 'Fred Meyer', 'city': 'Kent', 'zip_code': '98031', 'country': 'US', 'state': 'WA', 'display_address': ['10201 SE 240th St', 'Fred Meyer', 'Kent, WA 98031']}",Starbucks,+12538595500,,5.0,1,['delivery'],https://www.yelp.com/biz/starbucks-kent-35?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
4,starbucks-renton-10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.496483, 'longitude': -122.200356}",(425) 207-0067,31428.37804962471,TC5kNUq0NZPGI0ZzQvK0eA,https://s3-media4.fl.yelpcdn.com/bphoto/RLGSg5LEFZhoj681SriaKw/o.jpg,False,"{'address1': '1215 Landing Way', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['1215 Landing Way', 'Renton, WA 98057']}",Starbucks,+14252070067,$,2.0,33,['delivery'],https://www.yelp.com/biz/starbucks-renton-10?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
5,starbucks-kent-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.372721, 'longitude': -122.204548}",(253) 854-3202,31491.50143748428,k0ZGGDWrAn257mw2dxxV-w,https://s3-media3.fl.yelpcdn.com/bphoto/-jWV27GrD-8-i9byQseJ5g/o.jpg,False,"{'address1': '10234 SE 256th St', 'address2': 'Ste 101', 'address3': None, 'city': 'Kent', 'zip_code': '98030', 'country': 'US', 'state': 'WA', 'display_address': ['10234 SE 256th St', 'Ste 101', 'Kent, WA 98030']}",Starbucks,+12538543202,$$,2.5,33,['delivery'],https://www.yelp.com/biz/starbucks-kent-4?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
6,starbucks-kent-32,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.366429, 'longitude': -122.202962}",(253) 850-9710,31522.939209696022,CsbF02hJAvi2qXNM4MfBEg,https://s3-media1.fl.yelpcdn.com/bphoto/RrCqpD-cCz-qQN7_VKC_Yg/o.jpg,False,"{'address1': '26301 104th Ave SE', 'address2': None, 'address3': 'Target', 'city': 'Kent', 'zip_code': '98030', 'country': 'US', 'state': 'WA', 'display_address': ['26301 104th Ave SE', 'Target', 'Kent, WA 98030']}",Starbucks,+12538509710,,3.0,2,['delivery'],https://www.yelp.com/biz/starbucks-kent-32?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
7,starbucks-renton-7,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.471469, 'longitude': -122.211498}",(425) 227-9262,31716.468749769425,wEUicCunqW8oD1Poo8-CFA,https://s3-media3.fl.yelpcdn.com/bphoto/ZRbqan2T9Pe9COK3G_09DQ/o.jpg,False,"{'address1': '601 S Grady Way', 'address2': '#E', 'address3': '', 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['601 S Grady Way', '#E', 'Renton, WA 98057']}",Starbucks,+14252279262,$$,3.0,52,['delivery'],https://www.yelp.com/biz/starbucks-renton-7?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
8,starbucks-renton-33,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.480233, 'longitude': -122.214421}",(425) 255-4151,32090.303176245834,IysK773-z8XKFhiaudf6Gg,https://s3-media1.fl.yelpcdn.com/bphoto/4qDo4FFV35NX0uvSHYnSYA/o.jpg,False,"{'address1': '200 S 3rd St', 'address2': None, 'address3': '', 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['200 S 3rd St', 'Renton, WA 98057']}",Starbucks,+14252554151,,4.0,1,['delivery'],https://www.yelp.com/biz/starbucks-renton-33?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
9,starbucks-renton-18,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.474164, 'longitude': -122.21625}",(425) 277-0554,32114.66561098709,nmYhG4RqfYP4J-GheWacLQ,https://s3-media3.fl.yelpcdn.com/bphoto/yifzWwajR4jDSybQdKhMEQ/o.jpg,False,"{'address1': '641 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['641 Rainier Ave S', 'Renton, WA 98057']}",Starbucks,+14252770554,$,3.0,70,['delivery'],https://www.yelp.com/biz/starbucks-renton-18?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
10,starbucks-renton-5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.532004, 'longitude': -122.194292}",(425) 226-7007,32164.028281123345,L_3Qx0wG0_ThlWAG2WCmmQ,https://s3-media2.fl.yelpcdn.com/bphoto/Wi3yX1FIhbUdp4Vj5mQ8RQ/o.jpg,False,"{'address1': '1785 NE 44th St', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98056', 'country': 'US', 'state': 'WA', 'display_address': ['1785 NE 44th St', 'Renton, WA 98056']}",Starbucks,+14252267007,$,2.5,48,['delivery'],https://www.yelp.com/biz/starbucks-renton-5?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
11,starbucks-kent-26,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.440717, 'longitude': -122.222186}",(425) 251-0201,32200.561783425484,QkpA-sNu4mwtLZbrnh-nEQ,https://s3-media4.fl.yelpcdn.com/bphoto/CF1C90_T4A-BAPewY9qw7Q/o.jpg,False,"{'address1': '8825 S 180th St', 'address2': '', 'address3': '', 'city': 'Kent', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['8825 S 180th St', 'Kent, WA 98032']}",Starbucks,+14252510201,$,3.0,36,['delivery'],https://www.yelp.com/biz/starbucks-kent-26?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
12,starbucks-renton-26,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.477448, 'longitude': -122.21848}",(425) 204-5233,32338.30246777429,wqj7534pO4DNsKVBjVCE7Q,https://s3-media1.fl.yelpcdn.com/bphoto/uJqUEXi6siSTaSnbJg8pRA/o.jpg,False,"{'address1': '365 Renton Center Way SW', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['365 Renton Center Way SW', 'Renton, WA 98057']}",Starbucks,+14252045233,$$,3.0,9,['delivery'],https://www.yelp.com/biz/starbucks-renton-26?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
13,starbucks-renton-31,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.484101, 'longitude': -122.216963}",(206) 889-2229,32356.14248583998,bY-JCdFUf1MlEkQkYZTCiA,https://s3-media1.fl.yelpcdn.com/bphoto/oWZydO7s-FRVdTvlEnTxHg/o.jpg,False,"{'address1': '68 Rainier Ave S', 'address2': '', 'address3': None, 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['68 Rainier Ave S', 'Renton, WA 98057']}",Starbucks,+12068892229,$$,2.5,26,['delivery'],https://www.yelp.com/biz/starbucks-renton-31?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
14,starbucks-bellevue-31,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.596722, 'longitude': -122.148775}",(425) 653-2162,32506.10673885436,XP7QnI24T6RkncGpFkQmMQ,https://s3-media3.fl.yelpcdn.com/bphoto/RDtc4R487nwhSaQASMsLLw/o.jpg,False,"{'address1': '1510 145th Pl SE', 'address2': '', 'address3': 'QFC', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['1510 145th Pl SE', 'QFC', 'Bellevue, WA 98007']}",Starbucks,+14256532162,$,2.5,4,['delivery'],https://www.yelp.com/biz/starbucks-bellevue-31?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
