,price,sqft_living,grade,lat,long,min_dist_park,closest_distance_to_top_school,closest_distance_to_great_coffee,closest_distance_to_scientology,log_school,log_coffee,log_scientology,log_park,min_dist_park_rv
210,320000,1550,8,47.354,-122.047,0.50830088,1.355713067,16.15578693,35.8774455,0.304327565,2.782278309,3.580108839,-0.676681723,1.36773
211,625504,1270,8,47.6647,-122.284,1.931921986,0.60238185,8.61971327,6.413128112,-0.506863733,2.154051821,1.858347157,0.658515355,4.62363
212,592500,2240,9,47.6143,-122.017,1.882621891,0.67251857,8.440012506,23.28061434,-0.396725555,2.13298379,3.147621012,0.632665428,1.01207
213,465000,2714,9,47.3185,-122.275,5.866314146,15.39471225,14.13064899,33.21203054,2.73402409,2.648346126,3.502912176,1.769226523,1.44935
214,477000,1720,8,47.5458,-122.268,2.150484037,0.490550016,8.51516845,8.904066865,-0.712228035,2.141849097,2.186508124,0.76569295,2.38499
215,280000,850,6,47.4889,-122.299,3.437817055,3.179430402,6.760689108,14.19139375,1.156702062,1.911124824,2.652635707,1.234836693,1.08818
217,445838,2250,8,47.5133,-122.379,2.302046793,1.005911431,13.22540054,11.95485894,0.005894027,2.582139264,2.481137802,0.833798637,0.74733
219,467000,1320,8,47.7145,-122.367,3.698771887,0.724339438,16.91422949,10.2530737,-0.322495159,2.828155249,2.327577534,1.308000842,5.79487
220,686000,2760,10,47.5836,-122.026,4.036129854,0.500254308,4.96060699,22.88146279,-0.692638694,1.60152811,3.130327098,1.395286276,2.05673
221,279950,1750,7,47.398,-122.299,4.151391859,11.71489963,7.559074092,24.23128376,2.460861504,2.022748708,3.187644516,1.423443666,4.1669
222,527000,2330,8,47.7663,-122.215,1.161690722,4.810422744,11.94086684,9.458497808,1.570784969,2.479966705,2.246913576,0.149876463,2.94363
223,325000,2220,8,47.3758,-122.217,3.748739009,8.949288538,7.142293116,27.87148149,2.191574036,1.966033889,3.327603997,1.321419519,0.88871
224,328000,2020,7,47.3828,-122.023,3.812099008,1.441112022,16.13091609,34.50416268,0.365415053,2.780737685,3.541079974,1.338179958,1.75527
225,390000,1250,7,47.5123,-122.373,1.955485308,0.885347993,12.76166038,11.92378427,-0.121774498,2.546445393,2.478535084,0.670638402,0.46246
226,479950,1510,8,47.7076,-122.013,0.667784353,2.334215879,8.576283489,25.7083951,0.847676023,2.14900066,3.246817596,-0.403789982,1.25911
227,264950,1720,7,47.2922,-122.371,4.148079351,15.71276383,19.98568327,36.0485773,2.754473365,2.995016181,3.584867398,1.42264542,4.32097
228,235000,1430,7,47.4075,-122.214,3.701997789,8.798329701,3.641921399,24.60569714,2.174561897,1.292511399,3.202978007,1.308872617,1.2125
229,516500,1480,7,47.6794,-122.034,2.968093377,1.216107133,6.4387194,23.12688007,0.195654883,1.862329669,3.140995581,1.087919786,0.82143
230,655000,1450,7,47.4497,-122.375,3.760690586,6.05104321,11.70597833,18.72869697,1.800230689,2.460099679,2.930056945,1.324602607,4.01833
231,500000,2280,7,47.5218,-122.164,1.740065584,0.959991307,5.791754441,16.06709684,-0.04083105,1.756435258,2.776773506,0.553922805,0.61788
232,315000,2940,8,47.3103,-122.339,0.528190061,15.22637489,16.97909759,33.8986854,2.723029114,2.831983034,3.523376235,-0.638299096,3.16016
233,213000,1000,6,47.5687,-121.899,4.556685063,0.162862514,11.05204674,32.55028075,-1.814848906,2.402615636,3.482785994,1.516595399,0.31586
234,475000,2480,7,47.5575,-122.303,1.858415185,0.594292052,10.95968378,6.660582282,-0.52038441,2.394223429,1.89620691,0.619724073,1.20051
236,416000,2220,7,47.3459,-121.95,5.206516084,4.622347566,20.04157051,41.24204311,1.530902707,2.997808642,3.7194582,1.649910934,1.75123
237,410000,1970,7,47.6136,-122.303,2.469731295,0.459146925,8.499761447,1.849620054,-0.778385021,2.140038098,0.614980242,0.904109357,4.87249
238,800000,3830,10,47.7641,-122.023,6.026316802,5.065787402,11.83638518,22.65608908,1.622509585,2.471178277,3.120428649,1.796136012,2.68507
239,472000,4410,9,47.3376,-122.324,2.091165202,13.74090405,13.81834571,30.85336015,2.620377082,2.625997109,3.429245663,0.737721423,2.1475
240,225000,1430,7,47.3173,-122.319,1.339308803,15.59382348,15.54718691,33.11572831,2.746874905,2.743879716,3.500008345,0.292153662,2.444
241,210000,830,6,47.5308,-122.376,3.146364794,0.459171993,13.68883809,10.04877155,-0.778330427,2.616580763,2.307450393,1.146247753,1.43051
242,455000,1430,7,47.6727,-122.299,1.778915527,0.737743437,10.05059203,6.757459258,-0.304159161,2.307631541,1.91064697,0.576003924,4.53664
243,225000,1300,6,47.3221,-122.216,2.143552836,11.54808273,13.11335883,33.63808414,2.446519425,2.573631469,3.515658882,0.762464656,2.82216
244,480000,1030,7,47.6779,-122.353,6.195389688,1.022913312,13.80355526,6.202712124,0.022654744,2.624926187,1.824986636,1.823805417,6.15269
245,363000,2740,9,47.3076,-122.395,3.217056063,13.42293095,19.75860679,34.56170126,2.59696451,2.983589183,3.542746169,1.168466675,5.13378
247,181000,720,6,47.5218,-122.357,7.379631633,0.996508505,11.98109456,10.60234884,-0.003497605,2.483329954,2.361075565,1.998723723,0.72189
248,250000,2010,7,47.2785,-122.213,0.566207373,15.04100076,17.96574426,38.40287159,2.710779856,2.888466848,3.648132238,-0.568794885,2.87361
249,481000,1560,6,47.6846,-122.345,1.724336393,0.707546476,13.6526047,7.021843831,-0.345951962,2.613930324,1.949025837,0.544842277,5.58596
250,260000,1810,7,47.3656,-122.278,3.381379689,13.67471744,9.353911634,27.98775152,2.615548686,2.235794612,3.331766969,1.218283818,1.813
251,455000,3360,9,47.4369,-122.111,0.27115037,3.68132508,8.205169431,25.63017674,1.303272763,2.104764374,3.243770436,-1.305081742,0.50997
252,415000,1510,8,47.4616,-121.711,3.927661937,0.937058674,6.724973349,49.33023465,-0.06500938,1.905827963,3.898537172,1.368044322,2.57766
253,349500,1400,7,47.5405,-122.27,0.967464146,0.752703103,8.097206592,9.348297499,-0.284084414,2.091519137,2.235194241,-0.033076914,2.30046
254,245000,1730,7,47.3507,-122.178,1.325585677,7.321230315,10.42084083,31.47132199,1.99077839,2.343807727,3.449076718,0.281854382,2.00793
255,592500,1420,7,47.6979,-122.32,2.475513605,0.233509668,13.03178006,8.941757975,-1.454531796,2.567390994,2.190732211,0.906447892,4.11295
256,385000,2360,7,47.5278,-122.345,0.977250533,0.448076049,11.44925649,9.790494671,-0.802792308,2.437924793,2.281411983,-0.023012229,1.08129
257,315000,1580,7,47.4756,-122.147,1.41083911,2.087310031,4.759917561,20.59568343,0.735876171,1.560230349,3.025081512,0.344184641,0.32822
258,255000,1230,7,47.4437,-121.772,0.888560477,4.039180753,5.323164681,45.8588954,1.396041887,1.672067991,3.825569191,-0.118152567,2.83157
259,693000,2460,8,47.7048,-122.109,3.862042343,0.538956763,2.877917766,19.17171885,-0.618119929,1.057067035,2.953436217,1.351196148,1.15484
260,780000,1660,8,47.6362,-122.302,4.524011578,0.44832563,8.584278081,3.033250557,-0.802235458,2.1499324,1.109634836,1.509399118,6.42563
261,237000,1270,7,47.4207,-122.29,6.810694152,9.101634934,5.686074006,21.79535695,2.20845406,1.738020029,3.081696963,1.918494046,4.80998
262,525000,2100,10,47.6154,-122.047,1.61306107,1.373043958,8.007639512,21.0315358,0.317030142,2.080396025,3.046023016,0.47813366,2.40533
263,425000,770,5,47.5964,-122.299,1.844387528,0.407264258,8.582475821,2.982656135,-0.898293021,2.149722429,1.092814224,0.612147259,3.74481
264,369900,760,5,47.4683,-122.438,2.343460617,4.353315223,16.69029161,18.08097952,1.470937675,2.81482721,2.89486053,0.851628733,4.62123
265,290000,1700,7,47.4045,-122.171,5.211823381,5.582038306,5.401111975,26.20090218,1.719553998,1.686604854,3.265793844,1.650929772,0.83226
266,285000,1120,7,47.5544,-122.358,2.16902735,0.511763907,13.85540252,7.12051013,-0.669891879,2.62867523,1.96297937,0.774278841,1.95518
267,415000,1070,7,47.6802,-122.29,1.154985933,0.748972648,10.04588759,7.771080541,-0.289052815,2.307163356,2.050409221,0.144088165,3.87043
268,272500,2070,8,47.2988,-122.371,1.339301024,15.05210178,19.38627424,35.31774919,2.711517634,2.964565302,3.564385648,0.292147854,4.44839
271,436000,1040,7,47.7107,-122.352,1.505251965,0.60360623,15.77614332,9.843950123,-0.50483323,2.758498883,2.286857066,0.408960303,5.16479
272,210000,1700,7,47.3271,-122.323,7.449648977,14.59930806,14.75591324,32.02158578,2.680974135,2.6916439,3.466410231,2.008166914,2.2621
273,236000,1300,7,47.5053,-122.255,1.496567077,0.643561429,4.398329095,13.36475536,-0.440737796,1.481224718,2.592621045,0.40317387,0.86303
274,331000,1080,7,47.6601,-122.4,3.205276819,0.749012613,16.353182,5.110831191,-0.288999456,2.794422496,1.631362051,1.164798457,8.65418
275,365000,2653,8,47.4145,-122.166,4.72944003,5.665309067,4.953944383,25.38899458,1.73436145,1.600184104,3.234315796,1.553806809,1.35598
276,450000,2290,8,47.4672,-122.165,11.0104233,3.669478599,3.669478599,20.47557397,1.300049581,1.300049581,3.019232662,2.398842397,1.07152
277,770000,3820,9,47.7618,-122.261,4.237337106,2.176919119,13.92783392,7.464965849,0.777910629,2.633889278,2.010220856,1.443935031,2.43495
278,455000,2210,8,47.3828,-122.071,0.484495838,1.611491409,12.8905102,32.2261472,0.477160091,2.556491397,3.472778148,-0.724646439,0.1685
279,405000,2390,6,47.5362,-122.268,2.164455236,0.705571001,7.617771696,9.842132486,-0.348747873,2.030483899,2.286672404,0.772168706,2.44069
280,304900,2600,7,47.3954,-122.206,6.619444183,8.001784965,5.069933819,26.07656821,2.079664637,1.623327764,3.261037141,1.890011406,0.60119
283,780000,3500,9,47.6811,-122.025,5.968546591,1.05804864,7.113092798,23.82615365,0.056426306,1.961937142,3.17078387,1.786503446,0.82373
284,330000,2420,8,47.7486,-122.23,2.232708096,3.180179295,11.22111768,10.0232402,1.156937577,2.41779751,2.304906417,0.803215242,1.53831
285,370000,2720,9,47.3846,-122.169,3.240290409,5.229144605,7.257794198,28.25968652,1.654247709,1.982075953,3.341436285,1.175662958,0.60727
286,467000,2500,7,47.7564,-122.144,2.788157938,3.169980381,8.682957803,14.52942108,1.153725399,2.161362231,2.676175634,1.02538114,0.87671
287,405000,1670,7,47.7198,-122.193,3.318481017,0.524121802,7.030657523,14.25474862,-0.646031175,1.950280232,2.657090088,1.199507153,0.55216
288,675000,2900,8,47.5461,-122.151,1.50501036,1.490498674,3.858812848,15.30427969,0.399110744,1.350359584,2.728132508,0.408799782,2.39991
289,500000,1640,7,47.5712,-122.143,2.522861691,0.26164542,1.004061223,14.67553052,-1.340765051,0.004052999,2.686181516,0.925393849,2.81126
290,389999,1890,7,47.4281,-122.343,2.120828666,8.051714854,9.345791672,20.82125379,2.085885094,2.234926153,3.035974282,0.751806892,4.23223
291,630000,2950,8,47.7128,-122.223,1.078826104,0.956667978,8.527875964,13.39603752,-0.044298888,2.143340323,2.594958956,0.075873509,1.00237
293,580000,3280,8,47.5399,-122.181,1.297142198,1.125575684,5.417270272,13.81086893,0.118294624,1.689592049,2.625455886,0.260163536,1.45625
294,550000,1970,8,47.5717,-122.375,2.796131319,0.996220964,14.87559834,5.732034658,-0.003786195,2.699722175,1.746070556,1.02823679,3.23868
295,879000,3360,10,47.5951,-122.017,3.590305753,1.116714998,6.365212756,23.39027184,0.110391338,1.850847657,3.152320202,1.278237367,1.73994
296,265000,1320,7,47.3536,-122.144,6.865439678,5.230791084,11.18139233,32.17989238,1.654562525,2.414250997,3.471341797,1.926500083,3.03279
297,446500,2650,8,47.5084,-122.154,2.03546791,1.406538315,5.260615447,17.61521096,0.34113159,1.660248025,2.868762788,0.710725724,0.83225
298,404000,2030,7,47.5586,-122.311,6.62286095,0.172814154,11.35589953,6.400033159,-1.755538514,2.429737392,1.856303171,1.890527444,1.08167
299,267500,1590,7,47.4427,-122.274,3.271706415,6.457788997,4.072216311,19.58322714,1.865286999,1.404187399,2.974673442,1.185311688,3.82979
301,335000,2440,8,47.3494,-122.301,1.541354432,14.31519388,11.77563591,29.60753795,2.661321482,2.466032643,3.388028989,0.432661531,1.27258
302,576000,1940,7,47.6933,-122.393,1.559402125,0.430194472,17.2511401,8.241672783,-0.843517913,2.847878234,2.109203331,0.444302495,7.33775
303,208633,2040,8,47.3537,-122,4.373530753,1.812479808,19.1389003,38.08586163,0.594695967,2.951722929,3.639843127,1.475570636,0.92998
304,315000,2200,7,47.476,-122.337,7.898952634,5.056523394,9.554886935,15.47894409,1.620679171,2.257052745,2.739480655,2.066730173,1.99179
305,725000,1920,8,47.6239,-122.298,0.608897844,0.998464436,8.105953561,2.425192122,-0.001536744,2.092598799,0.885910747,-0.49610477,5.61284
306,550000,1800,8,47.7776,-122.384,1.435961178,1.344890946,22.53157293,6.820109853,0.296312929,3.114917567,1.919875579,0.361834435,7.33416
307,610750,2180,8,47.6459,-122.058,1.347073574,1.112934223,5.994650749,20.49007935,0.106999972,1.79086753,3.019940835,0.297934517,2.63312
308,550700,1010,6,47.6692,-122.297,5.094993886,0.531650071,9.704876206,6.441301713,-0.631769767,2.272628461,1.862730649,1.628258467,4.67391
309,665000,3320,8,47.5376,-122.18,2.863797061,1.378818995,5.589032009,14.02643346,0.321227332,1.720806107,2.640943654,1.052148388,1.34501
310,834000,2370,8,47.601,-122.294,2.534440178,0.319863241,8.077451352,2.963374977,-1.139861746,2.089076396,1.086328814,0.929972776,4.11339
311,201000,1660,6,47.529,-121.837,0.580855744,0.537194845,4.780973978,38.0266084,-0.62139441,1.564644287,3.638286136,-0.543252842,2.67822
315,305000,1950,8,47.4441,-122.125,1.940826059,3.092888716,7.159023295,24.34565253,1.129105514,1.96837356,3.192353293,0.663113686,0.31201
316,487000,2590,8,47.7357,-122.333,4.735053412,0.708968899,16.7372174,9.256063123,-0.34394362,2.817634826,2.22527881,1.554993007,4.16309
317,390000,1930,8,47.346,-122.157,6.160057689,6.508829689,11.47785467,32.54879184,1.873159669,2.440419498,3.482740251,1.818086143,3.03872
318,548000,1470,7,47.6638,-122.345,4.116306761,0.564584165,12.59242638,4.759505847,-0.57166581,2.533095553,1.560143849,1.414956344,6.47781
319,268750,800,6,47.48,-122.336,1.833391168,4.607347778,9.469014851,15.03129799,1.527652372,2.248024873,2.71013456,0.606167349,1.73259
320,819900,3150,9,47.6759,-122.151,2.933503489,0.940480903,2.365240264,14.85780593,-0.061363935,0.860879608,2.698525379,1.076197439,2.15882
321,520000,2030,8,47.5162,-122.057,1.504095028,2.071162667,2.938170446,23.0862974,0.728110124,1.07778709,3.139239255,0.408191407,0.93523
322,230000,1450,7,47.2639,-122.252,4.585815721,18.10667627,19.72928548,39.45883292,2.896280725,2.982104105,3.675257924,1.522968001,1.56773
323,240000,1510,7,47.2929,-122.371,2.57771241,15.64238414,19.92168293,35.97105932,2.749984162,2.991808733,3.582714707,0.946902343,4.33239
324,232000,1240,6,47.4957,-122.352,5.205876974,3.02141104,10.81170911,13.39816101,1.105723954,2.380629724,2.595117459,1.649788175,0.67039
325,240500,1240,6,47.4957,-122.352,1.601834317,3.02141104,10.81170911,13.39816101,1.105723954,2.380629724,2.595117459,0.471149421,0
326,274975,3030,9,47.7721,-122.093,0.654804738,6.856059772,10.43829696,17.38480242,1.925132899,2.345481443,2.8555964,-0.423418198,1.11318
327,740000,2050,9,47.644,-122.319,2.477230677,0.451045868,10.02800487,3.281588919,-0.796186242,2.305381666,1.188327732,0.907141274,6.68823
328,186375,1000,7,47.472,-122.344,1.964965978,5.633695347,9.978919404,15.95524182,1.728765594,2.300474808,2.769787416,0.675474931,2.23105
329,790000,2370,9,47.592,-122.166,5.41820895,0.373414244,2.362812205,12.38270071,-0.985066903,0.859852522,2.516300395,1.689765309,4.58125
330,880000,2800,9,47.669,-122.275,3.537417078,1.068509323,8.380672649,7.175786316,0.066264521,2.12592818,1.970712347,1.263396822,4.1744
331,279000,2240,7,47.42,-122.323,6.034990887,9.61864159,8.060757399,21.69243923,2.263703048,2.087007522,3.076963777,1.797574344,4.57465
332,295000,1810,8,47.1913,-122.012,2.142605603,17.69884194,31.79030099,52.76726421,2.87349921,3.459161243,3.965891002,0.76202266,2.03307
333,640000,1070,7,47.6666,-122.331,2.906428351,0.385407613,11.76576383,5.406954497,-0.95345377,2.465193944,1.687685995,1.066924957,5.8613
335,260000,1960,7,47.3483,-122.052,1.230510808,1.668178358,16.24471542,36.17643403,0.511732228,2.787767651,3.588407913,0.207429374,0.95781
336,559900,2930,9,47.7648,-122.164,7.871727421,3.881128773,9.987267575,12.77097274,1.356126032,2.301311039,2.547174841,2.063277533,1.79086
338,265000,1420,7,47.7535,-122.354,1.550429079,0.490806916,19.26303331,7.73966061,-0.711704475,2.958187887,2.046357838,0.438531718,5.39325
339,245000,1740,7,47.4945,-122.22,1.813453595,3.066650425,1.778823744,15.64893018,1.120585899,0.575952328,2.750402555,0.595233091,1.08942
340,485000,2560,7,47.6945,-122.093,1.109413291,0.80527572,2.585396846,19.66566625,-0.216570551,0.949879015,2.978874285,0.103831309,2.03109
341,684000,3040,9,47.5222,-122.157,4.155234301,0.896095171,6.153897526,16.44371974,-0.109708654,1.817085625,2.799943626,1.424368817,0.83708
342,425000,2500,8,47.7222,-122.32,2.270798647,0.787037509,14.96311524,10.66907626,-0.23947937,2.705588189,2.367349488,0.820131597,3.55544
343,309600,1275,6,47.3796,-122.49,2.754317607,5.027823015,21.39909668,28.68202767,1.61498709,3.06334871,3.356270713,1.013169719,1.86195
344,552250,2580,8,47.5374,-121.875,5.42215913,0.904419425,7.618331916,35.03044407,-0.100462061,2.030557437,3.556217514,1.6904941,2.32172
346,239900,1000,6,47.4897,-122.24,2.02807404,1.889317521,2.499063309,15.4112581,0.636215664,0.915915985,2.735098288,0.707086594,0
347,320000,1070,6,47.4716,-122.078,2.838017537,1.423162692,8.123702501,24.60512953,0.352881643,2.094786023,3.202954939,1.043105758,1.20422
348,206600,1390,7,47.3581,-122.173,3.732905116,6.542160557,9.769817369,30.84338388,1.878267471,2.279297773,3.428922266,1.317186782,2.08209
349,387000,2500,7,47.7713,-122.307,1.633455638,0.982239756,17.28328755,5.241891791,-0.017919849,2.849739997,1.656682462,0.490697794,4.16096
350,299000,560,4,47.675,-121.854,1.076745667,12.17384639,19.92262986,36.09860176,2.499289912,2.991856265,3.586254132,0.073943221,1.51535
351,855000,2270,9,47.5603,-122.222,1.487911183,1.088980592,6.530164019,9.988675452,0.085242022,1.876432061,2.301451996,0.397373246,2.94241
352,315000,1900,7,47.4147,-122.337,9.006078191,8.669925621,9.240133284,22.29027564,2.159860212,2.22355631,3.104150514,2.197899704,3.82792
353,437500,990,7,47.68,-122.353,1.84288318,1.229231902,13.91378552,6.435162591,0.206389505,2.632880113,1.861777107,0.611331291,6.0714
354,252000,1550,7,47.3117,-122.27,2.84358493,15.48626007,14.75477037,34.00872619,2.739953184,2.691566445,3.526617144,1.045065555,1.26636
355,375000,2200,7,47.543,-122.28,7.535692112,0.333585241,8.758677387,8.771598197,-1.097856852,2.17004491,2.171519024,2.019650681,1.82291
356,300000,1910,7,47.3607,-122.034,1.338299354,1.227348926,16.54484188,35.86890215,0.204856498,2.806074385,3.579870685,0.291399669,1.9908
357,420000,1750,7,47.5759,-122.137,3.225005215,0.693579124,0.50841332,14.93942011,-0.365889952,-0.67646054,2.704003364,1.170934567,2.84967
358,900000,1330,7,47.6891,-122.159,3.890576595,0.829417052,3.089840861,15.07418979,-0.187032172,1.128119588,2.712983996,1.358557372,1.60182
359,679900,2440,9,47.565,-122.381,3.205273627,0.874668865,15.5740839,6.553927105,-0.133909904,2.745608244,1.880064428,1.164797462,3.23498
360,463000,1640,7,47.6359,-121.974,0.811841363,3.508744658,11.75638737,26.59930831,1.255258326,2.464396699,3.280885212,-0.208450323,1.71829
361,380000,2760,9,47.4769,-122.141,6.770405146,1.61542152,5.197010572,20.78762965,0.479595926,1.64808357,3.034358082,1.912560929,0.4069
362,329500,1820,7,47.3845,-122.029,3.699768687,1.658392438,15.64125418,34.06419019,0.505848722,2.749911922,3.528246692,1.308270301,1.53937
